training_step, return
423777,0.0
424044,100.0
424255,0.0
424478,50.0
424651,50.0
424869,50.0
425019,50.0
425306,200.0
425606,100.0
425825,150.0
426011,50.0
426236,50.0
426528,150.0
426731,50.0
426974,50.0
427312,150.0
427532,100.0
427691,0.0
427892,50.0
428115,100.0
428320,100.0
428595,100.0
428796,0.0
428995,0.0
429212,50.0
429456,50.0
429674,0.0
429903,100.0
430151,100.0
430328,50.0
430768,200.0
431078,200.0
431628,250.0
431831,100.0
432156,150.0
432333,50.0
432554,50.0
432756,100.0
433049,200.0
433269,50.0
433604,200.0
433864,50.0
434082,50.0
434296,50.0
434599,100.0
434824,100.0
435083,0.0
435265,50.0
435491,50.0
435860,200.0
436028,50.0
436360,150.0
436522,50.0
436800,0.0
437084,300.0
437269,50.0
437534,150.0
437801,100.0
438046,150.0
438355,150.0
438619,50.0
438858,100.0
439173,100.0
439341,0.0
439636,150.0
439813,50.0
439968,0.0
440129,0.0
440461,100.0
440714,100.0
440939,50.0
441184,100.0
441399,50.0
441628,100.0
441871,50.0
442027,0.0
442289,50.0
442572,100.0
442742,50.0
442945,50.0
443102,0.0
443493,250.0
443652,0.0
444061,150.0
444367,150.0
444777,50.0
445022,100.0
445441,50.0
445623,0.0
445798,50.0
446107,50.0
446313,50.0
446501,100.0
446748,100.0
447117,150.0
447339,150.0
447544,0.0
447830,50.0
448011,100.0
448163,50.0
448437,150.0
448636,0.0
448889,50.0
449058,0.0
449425,200.0
449712,150.0
449934,50.0
450134,50.0
450299,50.0
450588,50.0
450755,0.0
451042,50.0
451265,150.0
451503,150.0
451768,50.0
451952,0.0
452226,150.0
452505,50.0
452671,0.0
453066,100.0
453334,100.0
453559,100.0
453721,0.0
453984,200.0
454142,0.0
454481,150.0
454745,100.0
454905,0.0
455138,50.0
455445,100.0
455732,50.0
455956,50.0
456276,200.0
456438,0.0
456759,200.0
456981,150.0
457285,150.0
457506,50.0
457707,100.0
457879,50.0
458081,50.0
458281,0.0
458550,200.0
458708,100.0
459068,300.0
459220,0.0
459424,50.0
459580,0.0
459953,100.0
460285,150.0
460442,0.0
460602,0.0
460803,0.0
461175,200.0
461368,50.0
461614,100.0
461919,250.0
462153,50.0
462418,0.0
462659,150.0
462815,0.0
463023,50.0
463251,100.0
463518,50.0
463722,50.0
463903,50.0
464089,0.0
464300,0.0
464569,100.0
464791,50.0
464966,0.0
465154,0.0
465362,0.0
465587,200.0
465851,50.0
466091,100.0
466251,0.0
466445,100.0
466667,50.0
467177,250.0
467464,150.0
467625,0.0
467848,100.0
468155,100.0
468355,50.0
468640,100.0
468823,50.0
469165,100.0
469440,100.0
469607,0.0
469807,100.0
470117,150.0
470468,200.0
470647,0.0
470953,50.0
471175,50.0
471531,50.0
471793,100.0
471993,50.0
472389,0.0
472614,50.0
472804,100.0
473024,50.0
473443,150.0
473603,0.0
473884,50.0
474098,150.0
474299,50.0
474542,100.0
474776,0.0
475030,150.0
475191,100.0
475348,0.0
475574,50.0
475798,100.0
476021,0.0
476309,50.0
476472,100.0
476678,50.0
477047,250.0
477374,150.0
477553,50.0
477903,200.0
478113,50.0
478336,50.0
478624,150.0
478827,0.0
479082,50.0
479258,50.0
479555,200.0
479858,0.0
480102,100.0
480311,0.0
480589,150.0
480800,0.0
481008,50.0
481219,100.0
481427,50.0
481666,50.0
482015,200.0
482342,100.0
482675,250.0
482893,100.0
483139,100.0
483365,50.0
483569,0.0
483772,50.0
484132,100.0
484396,150.0
484636,50.0
484859,100.0
485024,0.0
485247,100.0
485552,200.0
485782,250.0
486138,100.0
486432,150.0
486705,50.0
486969,150.0
487136,0.0
487453,0.0
487719,150.0
487946,50.0
488101,50.0
488387,150.0
488675,200.0
488875,50.0
489149,150.0
489374,50.0
489771,300.0
490054,100.0
490366,150.0
490568,50.0
490727,50.0
490997,100.0
491350,200.0
491568,50.0
491724,0.0
491910,0.0
492266,50.0
492629,150.0
492993,50.0
493177,100.0
493467,0.0
493742,50.0
494022,50.0
494265,100.0
494423,0.0
494624,50.0
494853,100.0
495055,50.0
495280,50.0
495478,0.0
495831,100.0
496012,50.0
496200,0.0
496387,100.0
496692,150.0
496904,100.0
497163,100.0
497344,50.0
497520,50.0
497806,100.0
498004,150.0
498402,200.0
498699,200.0
499053,250.0
499299,0.0
499523,100.0
499775,50.0
500084,150.0
500264,0.0
500510,100.0
500768,50.0
501117,150.0
501390,200.0
501713,250.0
501945,0.0
502161,50.0
502469,150.0
502727,150.0
503041,200.0
503439,250.0
503693,100.0
503956,150.0
504181,100.0
504481,200.0
504791,200.0
505098,100.0
505392,150.0
505653,50.0
505869,100.0
506035,0.0
506171,0.0
506371,50.0
506638,50.0
506885,50.0
507127,100.0
507415,100.0
507599,100.0
507780,50.0
507990,100.0
508150,0.0
508363,0.0
508825,400.0
509039,50.0
509284,100.0
509548,150.0
509772,50.0
510010,100.0
510210,0.0
510453,100.0
510734,150.0
510984,50.0
511185,50.0
511384,0.0
511630,50.0
511873,50.0
512141,150.0
512517,150.0
512887,150.0
513299,100.0
513648,250.0
513911,50.0
514260,200.0
514500,50.0
514747,0.0
514943,0.0
515289,300.0
515638,250.0
515863,150.0
516079,50.0
516600,300.0
516822,0.0
517277,300.0
517581,0.0
517780,0.0
517960,0.0
518203,150.0
518521,200.0
519010,400.0
519212,50.0
519447,100.0
519666,50.0
519868,50.0
520066,50.0
520374,100.0
520546,0.0
521067,200.0
521324,100.0
521622,100.0
521822,0.0
521980,0.0
522263,100.0
522548,100.0
522757,50.0
523082,200.0
523430,300.0
523634,0.0
523967,200.0
524330,200.0
524614,200.0
524820,50.0
524977,0.0
525197,50.0
525393,0.0
525655,150.0
525980,50.0
526189,50.0
526553,100.0
526759,50.0
527068,50.0
527322,50.0
527578,200.0
527819,100.0
528002,0.0
528216,50.0
528362,0.0
528578,50.0
528888,250.0
529296,250.0
529513,50.0
529844,100.0
530188,0.0
530458,150.0
530734,150.0
530893,0.0
531040,0.0
531264,50.0
531427,0.0
531663,150.0
532154,150.0
532577,350.0
532796,100.0
533083,200.0
533389,200.0
533606,100.0
533803,50.0
534108,100.0
534315,50.0
534640,200.0
534883,150.0
535086,50.0
535306,150.0
535684,100.0
535944,100.0
536374,350.0
536638,150.0
536884,150.0
537132,100.0
537303,0.0
537514,50.0
537816,100.0
537975,100.0
538257,200.0
538528,100.0
538882,150.0
539213,100.0
539521,150.0
539754,150.0
539956,100.0
540357,200.0
540517,0.0
540730,50.0
540888,0.0
541111,0.0
541270,50.0
541600,100.0
541773,100.0
541979,0.0
542167,0.0
542388,100.0
542590,0.0
542853,50.0
543093,50.0
543310,50.0
543504,0.0
543817,150.0
544191,150.0
544428,100.0
544637,100.0
545057,250.0
545284,100.0
545496,50.0
545676,50.0
545952,150.0
546284,300.0
546553,100.0
546712,100.0
546971,50.0
547340,100.0
547544,0.0
547942,250.0
548116,0.0
548279,0.0
548544,100.0
548728,0.0
548950,100.0
549237,250.0
549607,100.0
549944,150.0
550101,0.0
550480,200.0
550640,0.0
550854,100.0
551126,150.0
551295,50.0
551456,0.0
551840,100.0
552182,150.0
552420,50.0
552652,150.0
552999,250.0
553323,150.0
553653,150.0
553936,100.0
554184,150.0
554424,50.0
554705,200.0
554927,150.0
555175,100.0
555416,150.0
555683,50.0
556054,100.0
556261,0.0
556586,100.0
556828,0.0
557151,200.0
557302,0.0
557519,100.0
557719,50.0
558003,100.0
558373,200.0
558622,150.0
558831,100.0
559073,50.0
559291,0.0
559493,0.0
559823,150.0
560067,0.0
560438,100.0
560746,100.0
560972,50.0
561172,0.0
561372,0.0
561555,50.0
561773,150.0
561989,0.0
562145,50.0
562297,0.0
562456,100.0
562721,250.0
562996,150.0
563283,150.0
563496,100.0
563656,0.0
564006,150.0
564344,100.0
564614,150.0
564973,200.0
565225,50.0
565494,100.0
565958,150.0
566366,200.0
566604,0.0
566808,50.0
567079,50.0
567557,250.0
567748,0.0
568277,200.0
568476,0.0
568716,150.0
569087,250.0
569530,300.0
569817,100.0
570062,50.0
570309,150.0
570571,150.0
570795,50.0
570971,100.0
571210,100.0
571426,50.0
571649,100.0
571883,100.0
572146,150.0
572528,50.0
572811,150.0
573232,0.0
573451,50.0
574031,250.0
574188,150.0
574367,50.0
574699,50.0
574947,100.0
575192,50.0
575397,50.0
575727,100.0
576285,550.0
576600,150.0
577026,100.0
577269,100.0
577623,200.0
577822,50.0
578228,150.0
578647,100.0
578985,50.0
579186,0.0
579581,200.0
579888,50.0
580056,50.0
580430,200.0
580655,100.0
581073,250.0
581384,150.0
581789,50.0
582140,100.0
582461,150.0
582936,450.0
583283,200.0
583486,50.0
583914,250.0
584150,100.0
584368,100.0
584710,200.0
585005,200.0
585182,50.0
585402,50.0
585740,150.0
585996,100.0
586246,100.0
586428,50.0
586742,100.0
586920,150.0
587187,100.0
587413,100.0
587554,150.0
587763,50.0
587916,50.0
588202,100.0
588529,50.0
588774,50.0
589060,150.0
589221,50.0
589446,100.0
589724,100.0
590028,100.0
590421,150.0
590734,200.0
591059,250.0
591218,0.0
591463,150.0
591619,0.0
591953,200.0
592231,150.0
592475,150.0
592859,250.0
593126,50.0
593370,100.0
593538,100.0
593763,50.0
594000,50.0
594265,150.0
594656,200.0
594833,100.0
595161,150.0
595322,0.0
595511,150.0
595905,200.0
596324,150.0
596598,100.0
596823,100.0
597087,150.0
597396,150.0
597720,150.0
597994,150.0
598241,150.0
598542,150.0
598860,250.0
599058,50.0
599388,200.0
599582,50.0
599779,100.0
600119,200.0
600324,50.0
600632,200.0
600942,250.0
601130,50.0
601466,150.0
601751,300.0
602058,300.0
602326,150.0
602618,150.0
602930,250.0
603168,100.0
603370,100.0
603707,150.0
603930,50.0
604148,50.0
604426,250.0
604580,50.0
604820,50.0
605030,0.0
605245,100.0
605560,200.0
605797,50.0
606049,250.0
606288,200.0
606513,150.0
606739,100.0
606964,100.0
607139,0.0
607495,200.0
607890,300.0
608094,50.0
608313,0.0
608619,200.0
608973,50.0
609148,50.0
609383,150.0
609634,200.0
609918,200.0
610226,150.0
610539,200.0
610770,50.0
611180,350.0
611399,100.0
611829,100.0
612046,50.0
612451,250.0
612927,250.0
613136,0.0
613385,200.0
613629,150.0
613997,350.0
614305,50.0
614463,0.0
614869,300.0
615091,100.0
615275,100.0
615487,150.0
615887,150.0
616209,200.0
616497,150.0
616781,200.0
616978,50.0
617205,0.0
617620,100.0
617875,150.0
618146,150.0
618388,150.0
618737,250.0
619071,200.0
619404,100.0
619580,50.0
619957,150.0
620292,150.0
620544,200.0
620801,100.0
621106,250.0
621429,200.0
621693,150.0
621926,50.0
622122,50.0
622536,300.0
622716,50.0
622979,100.0
623135,0.0
623724,350.0
623957,100.0
624348,200.0
624634,200.0
624858,100.0
625077,250.0
625258,100.0
625715,250.0
625986,100.0
626242,150.0
626582,100.0
626779,100.0
627109,200.0
627268,50.0
627533,0.0
627772,50.0
628089,0.0
628438,100.0
628924,250.0
629226,100.0
629532,50.0
629884,150.0
630107,100.0
630266,50.0
630692,100.0
630941,100.0
631275,100.0
631595,50.0
632090,350.0
632604,350.0
632825,50.0
633199,250.0
633356,0.0
633561,50.0
634007,300.0
634278,150.0
634586,100.0
634788,50.0
635176,300.0
635358,0.0
635731,300.0
636007,150.0
636191,50.0
636407,50.0
636741,300.0
637039,100.0
637451,200.0
637672,150.0
637852,50.0
638072,50.0
638357,200.0
638569,200.0
638969,150.0
639274,150.0
639745,200.0
640078,150.0
640327,100.0
640702,150.0
641155,300.0
641336,150.0
641696,200.0
641975,150.0
642418,200.0
642636,100.0
643053,250.0
643274,50.0
643605,300.0
643767,50.0
644037,150.0
644289,150.0
644533,100.0
644691,0.0
645095,150.0
645352,150.0
645637,50.0
645912,200.0
646286,250.0
646489,100.0
646727,50.0
646920,100.0
647333,200.0
647765,250.0
648086,250.0
648322,100.0
648589,200.0
648855,0.0
649092,150.0
649651,350.0
649865,150.0
650026,0.0
650291,200.0
650493,100.0
650760,100.0
650985,50.0
651311,250.0
651677,150.0
651935,100.0
652245,150.0
652614,150.0
653087,250.0
653352,250.0
653813,200.0
654087,150.0
654609,400.0
654806,100.0
655178,300.0
655492,150.0
656057,300.0
656350,0.0
656642,150.0
657148,350.0
657735,350.0
658110,150.0
658436,200.0
658703,100.0
659039,250.0
659439,200.0
659730,50.0
660206,250.0
660382,50.0
660857,250.0
661208,100.0
661719,250.0
661931,100.0
662366,250.0
662765,250.0
663290,200.0
663500,200.0
663948,200.0
664217,0.0
664491,0.0
664732,50.0
665210,400.0
665461,100.0
665753,300.0
666082,200.0
666418,150.0
666651,50.0
666849,50.0
667005,50.0
667336,100.0
667794,250.0
667955,0.0
668295,100.0
668837,200.0
669100,150.0
669549,350.0
669841,250.0
670105,150.0
670373,150.0
670587,50.0
671084,100.0
671368,150.0
671597,150.0
671928,200.0
672381,350.0
672789,250.0
672946,0.0
673478,450.0
673945,200.0
674145,100.0
674371,150.0
674697,200.0
674958,150.0
675329,150.0
675737,200.0
676067,150.0
676496,200.0
676829,100.0
677217,250.0
677532,150.0
677788,200.0
678132,200.0
678416,150.0
678831,250.0
679015,50.0
679342,150.0
679633,200.0
679960,200.0
680165,100.0
680364,0.0
680608,100.0
680857,100.0
681014,0.0
681194,100.0
681722,300.0
682139,250.0
682459,150.0
682857,250.0
683227,200.0
683584,150.0
684150,300.0
684570,150.0
684851,100.0
685173,200.0
685629,100.0
685824,100.0
686202,200.0
686519,200.0
686787,50.0
687041,150.0
687265,50.0
687616,200.0
687815,50.0
688166,150.0
688365,50.0
688671,200.0
689131,250.0
689391,150.0
689573,0.0
689901,150.0
690275,300.0
690542,200.0
690769,100.0
691092,200.0
691515,250.0
691771,100.0
691981,150.0
692335,250.0
692489,0.0
692826,100.0
693263,250.0
693532,150.0
693700,100.0
694113,300.0
694400,100.0
694676,50.0
695075,200.0
695435,250.0
695910,350.0
696192,50.0
696738,200.0
696976,100.0
697526,300.0
697834,200.0
698358,250.0
698535,200.0
698924,250.0
699380,500.0
699607,100.0
699840,100.0
700106,100.0
700305,150.0
700679,300.0
701017,150.0
701305,300.0
701497,50.0
701791,100.0
702352,150.0
702907,250.0
703492,450.0
703791,150.0
704074,50.0
704360,50.0
704835,300.0
705165,200.0
705404,50.0
705669,100.0
705887,100.0
706284,200.0
706706,150.0
707035,150.0
707652,300.0
708068,250.0
708227,50.0
708484,250.0
708928,250.0
709214,100.0
709682,150.0
710200,250.0
710533,100.0
710714,100.0
711025,200.0
711437,150.0
711827,350.0
712030,50.0
712333,200.0
712589,50.0
712863,50.0
713126,150.0
713611,300.0
713903,200.0
714253,100.0
714422,100.0
714945,250.0
715378,250.0
715730,400.0
716081,100.0
716383,100.0
716661,250.0
717006,250.0
717527,400.0
718087,350.0
718285,0.0
718678,300.0
718964,200.0
719199,200.0
719421,50.0
719860,200.0
720200,50.0
720532,100.0
720932,250.0
721199,150.0
721511,200.0
721918,300.0
722158,100.0
722388,100.0
722598,50.0
723107,400.0
723651,250.0
723933,250.0
724200,150.0
724617,300.0
725094,250.0
725310,200.0
725652,300.0
726271,300.0
726516,200.0
726733,100.0
726949,100.0
727371,200.0
727571,100.0
727814,150.0
727986,50.0
728462,250.0
728661,100.0
729138,200.0
729360,100.0
729916,550.0
730300,300.0
730516,100.0
730742,0.0
730900,0.0
731344,150.0
731709,300.0
732020,250.0
732506,350.0
732786,100.0
733058,100.0
733367,200.0
733693,200.0
734217,150.0
734654,250.0
735118,100.0
735394,150.0
735906,400.0
736185,200.0
736585,250.0
737021,200.0
737507,250.0
737922,300.0
738255,200.0
738645,300.0
739027,150.0
739420,100.0
739705,100.0
740129,150.0
740562,250.0
741069,250.0
741517,300.0
741844,250.0
742252,350.0
742501,50.0
743095,250.0
743272,50.0
743500,50.0
743798,200.0
744033,50.0
744385,250.0
744777,250.0
745132,200.0
745419,100.0
745688,50.0
746294,350.0
746477,50.0
746722,200.0
747006,100.0
747206,150.0
747450,100.0
747621,100.0
747926,150.0
748297,200.0
748715,250.0
749032,100.0
749409,200.0
749951,350.0
750230,250.0
750665,200.0
751270,500.0
751526,100.0
751872,250.0
752365,300.0
752781,350.0
753170,250.0
753394,100.0
753599,100.0
754131,350.0
754521,400.0
754908,50.0
755198,200.0
755567,150.0
755944,250.0
756375,200.0
756662,50.0
756970,100.0
757197,100.0
757474,150.0
757887,300.0
758063,100.0
758358,150.0
758750,350.0
758998,100.0
759477,250.0
759825,150.0
760102,200.0
760490,50.0
761013,400.0
761470,100.0
761906,250.0
762366,350.0
762795,150.0
763039,0.0
763283,50.0
763720,200.0
764045,200.0
764391,150.0
764898,200.0
765180,200.0
765504,50.0
765705,100.0
766140,250.0
766414,150.0
766588,0.0
766883,250.0
767110,50.0
767436,100.0
767923,400.0
768296,200.0
768827,300.0
769200,50.0
769703,300.0
769945,200.0
770175,50.0
770601,300.0
770985,50.0
771296,150.0
771733,300.0
772153,150.0
772432,150.0
772654,100.0
773031,250.0
773384,300.0
773646,100.0
774001,250.0
774266,200.0
774741,200.0
775090,150.0
775436,200.0
775843,300.0
776126,50.0
776371,100.0
776904,350.0
777343,300.0
777651,150.0
778024,300.0
778527,400.0
779045,300.0
779431,350.0
779890,200.0
780221,200.0
780405,50.0
780755,200.0
781021,100.0
781332,200.0
781893,300.0
782417,200.0
782851,50.0
783092,150.0
783444,150.0
783754,100.0
784188,200.0
784617,300.0
785171,200.0
785496,150.0
785767,200.0
786055,100.0
786645,450.0
787017,250.0
787472,350.0
787847,150.0
788064,50.0
788373,200.0
788683,50.0
789008,200.0
789196,100.0
789632,350.0
790184,250.0
790514,100.0
791154,300.0
791726,500.0
792252,350.0
792737,350.0
793060,200.0
793332,150.0
793846,300.0
794385,450.0
794764,150.0
795276,400.0
795686,400.0
796232,450.0
796570,250.0
797014,250.0
797323,150.0
797724,300.0
798101,200.0
798539,250.0
799016,350.0
799205,50.0
799786,250.0
800493,450.0
800933,300.0
801298,250.0
801741,350.0
802117,250.0
802459,150.0
802788,250.0
803019,150.0
803391,300.0
803760,300.0
804285,250.0
804891,350.0
805341,250.0
805700,200.0
806101,150.0
806259,0.0
806590,200.0
806931,300.0
807329,300.0
807725,250.0
808127,250.0
808395,100.0
808746,200.0
808920,50.0
809081,0.0
809709,500.0
809879,0.0
810341,400.0
810733,250.0
810951,50.0
811219,200.0
811604,300.0
811878,200.0
812234,300.0
812709,300.0
813080,150.0
813238,50.0
813608,250.0
814001,150.0
814502,450.0
814733,200.0
815147,150.0
815396,100.0
815708,150.0
815918,150.0
816444,350.0
817132,550.0
817562,350.0
817761,150.0
818087,250.0
818311,50.0
818545,100.0
818855,200.0
819132,300.0
819490,250.0
819702,150.0
819924,250.0
820348,300.0
820661,200.0
820920,150.0
821142,150.0
821479,150.0
821811,200.0
822001,100.0
822165,0.0
822512,350.0
823032,400.0
823379,300.0
823728,150.0
823963,100.0
824285,250.0
824708,300.0
825091,350.0
825460,200.0
825914,200.0
826402,350.0
826773,150.0
827132,300.0
827519,250.0
828013,200.0
828279,150.0
828627,350.0
829190,400.0
829414,200.0
829986,450.0
830252,150.0
830452,100.0
830998,450.0
831565,400.0
832037,400.0
832413,300.0
832670,150.0
833145,300.0
833392,250.0
833797,200.0
834086,200.0
834415,100.0
834740,200.0
835234,450.0
835807,250.0
836040,250.0
836496,400.0
836939,350.0
837277,350.0
837753,450.0
838013,200.0
838255,50.0
838782,200.0
839324,250.0
839930,300.0
840256,150.0
840584,200.0
840854,100.0
841281,250.0
841764,200.0
841948,100.0
842356,200.0
842661,150.0
842923,100.0
843383,200.0
843811,200.0
844347,350.0
844748,100.0
845219,300.0
845585,250.0
845901,150.0
846450,350.0
846820,300.0
847301,350.0
847570,0.0
848056,250.0
848337,100.0
848759,300.0
849213,150.0
849569,100.0
849792,150.0
850273,350.0
850909,350.0
851111,50.0
851371,150.0
851658,100.0
852089,150.0
852462,200.0
852815,300.0
853346,350.0
853680,250.0
854075,200.0
854546,300.0
854940,250.0
855516,250.0
855841,100.0
856070,100.0
856520,100.0
856864,150.0
857028,50.0
857566,150.0
858106,350.0
858432,200.0
858909,350.0
859265,250.0
859527,100.0
859860,0.0
860436,300.0
860934,400.0
861483,200.0
862008,300.0
862386,200.0
862884,200.0
863141,150.0
863463,100.0
863970,450.0
864174,50.0
864611,250.0
864965,100.0
865347,300.0
865827,400.0
866209,150.0
866496,200.0
866934,200.0
867378,250.0
867899,400.0
868313,250.0
868753,250.0
869214,300.0
869456,100.0
869997,450.0
870434,350.0
870803,200.0
871238,350.0
871653,200.0
872004,200.0
872346,200.0
872865,200.0
873190,100.0
873687,250.0
873956,200.0
874462,350.0
874878,250.0
875234,200.0
875683,300.0
876095,300.0
876528,350.0
876968,300.0
877363,250.0
877630,200.0
878094,200.0
878479,200.0
878978,250.0
879371,200.0
879837,300.0
880210,300.0
880582,250.0
881085,250.0
881675,350.0
881986,200.0
882502,300.0
882823,200.0
883287,250.0
883775,350.0
884139,250.0
884579,350.0
885071,350.0
885616,250.0
885947,100.0
886516,250.0
886828,200.0
887131,300.0
887520,300.0
887976,350.0
888413,250.0
888906,200.0
889285,300.0
889749,200.0
890132,300.0
890595,300.0
891163,300.0
891533,150.0
891886,100.0
892386,300.0
892716,300.0
893162,300.0
893720,450.0
894025,100.0
894394,200.0
894893,400.0
895248,150.0
895702,250.0
896316,400.0
896537,0.0
896825,100.0
897270,250.0
897536,100.0
898025,150.0
898275,100.0
898533,200.0
898775,150.0
899187,300.0
899477,100.0
900128,350.0
900478,100.0
900996,350.0
901299,150.0
901718,200.0
902174,300.0
902393,0.0
902772,200.0
902994,50.0
903362,150.0
903923,450.0
904510,400.0
905054,500.0
905544,250.0
905920,300.0
906455,50.0
907127,500.0
907560,300.0
908031,300.0
908611,400.0
909046,250.0
909470,100.0
909786,150.0
910093,50.0
910400,50.0
910954,400.0
911520,350.0
911962,300.0
912366,200.0
912901,150.0
913170,150.0
913564,50.0
914040,250.0
914518,350.0
914751,100.0
915022,200.0
915503,400.0
915852,150.0
916246,200.0
916554,100.0
916801,150.0
917027,50.0
917291,250.0
917863,300.0
918205,300.0
918494,50.0
918926,100.0
919262,250.0
919537,150.0
920080,250.0
920447,350.0
920860,150.0
921318,300.0
921669,100.0
922020,100.0
922430,250.0
922610,100.0
923066,350.0
923459,200.0
924009,400.0
924314,200.0
924732,250.0
925045,150.0
925351,100.0
925903,350.0
926394,200.0
926869,200.0
927262,250.0
927549,50.0
927880,200.0
928209,100.0
928538,200.0
928908,100.0
929349,50.0
929833,200.0
930205,200.0
930653,350.0
931097,300.0
931738,250.0
931985,200.0
932496,350.0
933068,500.0
933605,400.0
933922,150.0
934459,450.0
934859,400.0
935270,150.0
935557,200.0
936183,350.0
936773,450.0
937272,350.0
937562,150.0
938236,200.0
938810,300.0
939339,350.0
939780,250.0
940281,350.0
940801,350.0
941388,200.0
942007,550.0
942528,300.0
942913,300.0
943437,350.0
943966,350.0
944604,450.0
945019,150.0
945426,100.0
945972,250.0
946371,300.0
946628,200.0
947344,450.0
948022,550.0
948601,450.0
948841,100.0
949381,350.0
949708,100.0
949930,250.0
950430,350.0
950736,150.0
951189,350.0
951624,200.0
952068,400.0
952542,250.0
953026,150.0
953541,250.0
953755,100.0
954125,100.0
954393,250.0
954726,250.0
955176,100.0
955423,150.0
955672,0.0
956234,150.0
956790,200.0
957031,200.0
957488,200.0
957945,250.0
958464,200.0
958877,250.0
959195,200.0
959893,550.0
960429,300.0
960927,250.0
961368,450.0
961868,350.0
962324,200.0
962612,250.0
962905,200.0
963460,350.0
963895,350.0
964643,300.0
965181,200.0
965728,400.0
966178,300.0
966699,200.0
967360,400.0
967892,300.0
968498,350.0
968950,100.0
969793,350.0
970266,300.0
970742,350.0
971048,200.0
971629,450.0
972075,350.0
972739,350.0
973226,350.0
973798,300.0
974331,400.0
974798,450.0
975558,150.0
975875,50.0
976397,400.0
976676,150.0
977366,350.0
977843,250.0
